Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
133	11.96896488	2.882418755	14.61195754	5.228050874	12.34105519	2.511781061	14.74200295	2.583499577	18.52257097	1.944166461	24.0560615	3.326139721
134	11.97074396	2.801765222	14.62671639	5.197692003	12.3293223	2.492686046	14.57245646	2.5710437	18.88000451	2.048743553	24.24465209	3.264504521
135	11.9699124	2.790236454	14.63095087	5.129223065	12.32705809	2.450699451	14.64474228	2.556628271	18.87836242	2.039950235	24.24252031	3.245395214
136	12.40095589	2.776422358	14.63175224	5.108274581	12.33883376	2.439808529	14.62368551	2.540812512	18.83442861	2.024098688	24.23984783	3.209103162
137	12.39697012	2.764818828	14.6794351	5.203915297	12.21678641	2.441044034	14.68870512	2.527567415	18.76670111	2.000502373	24.1364103	3.166771084
138	12.39224675	2.753068448	14.61826079	5.185522533	12.24335467	2.430841542	14.67434589	2.498017375	19.45543968	2.002873228	24.02484647	3.178629531
139	12.39079146	2.742039584	14.57717081	5.170766312	12.23805271	3.962720242	14.58780963	2.49490821	19.45282333	2.362625369	23.98215323	3.16895728
140	12.38247043	2.732458906	14.5779773	5.13869021	12.25016537	3.994064307	14.59451983	2.480769509	19.44377615	2.337560448	23.90311221	3.193738157
141	12.37208285	2.769890299	14.42258737	5.133903429	12.24950968	3.972699065	14.51360805	2.442658701	20.63398079	2.347926986	23.81606023	3.182533788
142	12.3650989	2.758194289	14.38485843	5.119629721	12.25251409	3.944174445	14.46295191	2.426861411	20.68449021	2.331533199	23.87588836	3.15423614
143	12.3336385	2.74381189	14.37375779	5.092260497	12.20367382	3.845997949	14.44216099	2.40293155	21.19726815	2.318410526	23.68047253	3.154653611
144	12.323947	2.794678378	14.36930587	5.073287859	12.23193592	3.838946952	14.4763192	2.384072802	13.45690521	2.346872935	23.91256371	3.123359991
145	12.32337561	2.784776087	14.36080491	5.053348937	12.26021135	3.836472531	14.47419844	2.368872977	13.22427618	2.401358767	24.02781255	3.070810643
146	12.31658916	2.7748621	14.30931185	5.050066522	12.23018524	3.823643631	14.4862442	2.367087313	13.23078898	2.38356365	24.03355723	3.052450409
147	12.67051713	2.764507972	14.3049159	5.029757155	9.903420592	3.109021759	14.44061005	2.353026868	13.48747396	2.36964096	23.98656257	3.034631506
148	12.65197543	2.757376891	14.24785841	5.035915818	9.905924787	3.089918675	14.56396012	2.346940052	13.51173541	2.360392098	24.01940608	3.07202689
149	12.6591059	2.696562732	14.22913578	5.045983346	10.03448609	5.053069713	14.55901249	2.334264224	13.53976254	2.349402947	23.8659557	3.077294739
150	12.65703723	2.687285854	14.24918938	5.077092326	10.06197243	5.075183033	14.86987781	2.335790765	13.5428427	2.358441889	23.9587851	3.077668297
151	12.76659052	2.701501977	14.25703706	5.086810738	10.06278585	5.040470963	14.8834221	2.324927658	13.50104023	2.3632207	23.80324799	3.061030681
152	12.76427833	2.689380946	14.24549719	5.078110906	10.11374086	5.042800625	15.15438439	2.37930062	13.55052756	2.378138231	24.0499058	3.028278108
153	12.75740178	2.686015625	14.25970165	5.070835934	10.1406137	5.040022361	15.2952907	2.371783698	13.62877241	2.439327785	22.54549716	2.873778666
154	12.7528467	2.680140815	14.23834111	5.03710495	10.14074385	5.027049424	15.08261405	2.438450825	13.8957366	2.467353292	22.54927487	2.843021866
155	12.75524527	2.671393204	14.34288317	5.033628884	10.12848273	5.003887376	15.086129	2.421165051	13.94695172	2.468962079	22.39850661	2.838288625
156	12.73737459	2.662478882	14.34542513	5.041854725	10.28125015	4.870065908	15.22102675	2.435600156	14.72606652	2.46587466	22.37644575	2.813609774
157	12.72871098	2.648153129	14.37703487	5.116723116	10.28532722	4.846533973	15.36208041	2.542812604	13.09699723	2.480823862	22.39716232	2.836458924
158	12.72611355	2.638286212	14.4605638	5.111818088	10.34555592	4.910511323	15.36340929	2.526205704	14.75098541	2.479730834	22.37344218	2.82187029
159	12.72102624	2.627240986	14.4632518	5.087287393	10.34971927	4.890194496	15.37012832	2.511171729	13.89816394	2.517700388	22.48192498	2.875554476
160	12.71762786	2.620690143	14.38100158	5.112203425	10.65467243	5.060319885	15.38847444	2.498696929	15.23339854	2.534611739	22.49697754	2.83429489
161	12.79359529	2.625183334	14.32073578	5.092568707	10.68650676	4.998855879	15.33007779	2.471438628	15.77909511	2.52242258	21.73798374	2.816778353
162	12.79192744	2.616433485	14.41094767	5.027276778	10.72071325	4.996990085	15.60956958	2.581587099	15.75216984	2.501710508	21.74501622	2.800745266
163	12.77200194	2.630526449	14.49951768	5.005394351	10.70768566	4.949456142	15.60437406	2.566800101	15.70638172	2.488184954	21.74875258	2.788455588
164	12.78669049	2.623287472	14.51977351	5.000160972	10.70413467	4.929661948	15.57434762	2.542663155	15.5317178	2.470901816	21.73207732	2.768259779
165	12.78870948	2.614153187	14.85394513	5.986933676	10.69386602	4.90993325	14.40884199	2.494050152	13.61466677	2.508418928	21.74654316	2.790271976
166	12.78527328	2.604384281	14.8926113	5.989207757	10.66357852	4.910899344	14.42282037	2.481410601	12.851597	2.509142935	21.82365964	2.787575838
167	12.78212041	2.590792387	14.87917343	5.957702101	10.66652222	4.901585713	14.39635467	2.457968222	12.84373459	2.498045723	21.93020648	2.790337581
168	12.77922541	2.58058797	14.86965841	5.93222293	10.66716253	4.871424611	14.39885116	2.466328278	13.37203689	2.780767021	21.85184578	2.781352916
169	12.78001614	2.572108819	14.92203553	5.92662808	10.71592905	4.877697785	14.41907875	2.456029644	13.3869524	2.764825105	20.14938528	2.637937748
170	12.77158559	2.568577445	14.90850274	5.907664161	10.71197678	4.948417266	14.34628845	2.458673411	14.11855313	2.794726068	20.09306215	2.649149947
171	12.76693836	2.55929347	14.90740565	5.886391546	11.2431161	4.935950694	14.33472764	2.44297715	14.1355944	2.777414991	20.07055022	2.638670222
172	12.78225061	2.54039584	14.94389849	5.915595449	11.25196749	4.887461934	14.52537564	2.423179222	15.00169096	2.768114394	20.09153431	2.655932449
173	12.78075738	2.532129291	14.93139685	5.89052614	11.2563916	4.870800841	14.40630507	2.443220894	15.0581075	2.795229535	20.43131713	2.64242842
174	12.77961761	2.524709808	14.92338403	5.879594898	10.94333163	4.966927621	14.58908302	2.454679441	15.18782993	2.797952288	20.36441413	2.645024454
