Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
43	4.089760798	3.871343301	4.903275316	3.103292104	17.10527937	2.00384602	21.90713946	2.777347211	16.61180578	2.610074535	8.873140887	9.728563609
44	4.088825406	3.817443161	4.905210306	3.05492443	17.13906901	1.959820634	21.94956176	2.702168511	17.20696628	2.83509877	8.743957606	9.503884027
45	4.083000321	3.763243436	4.920707306	3.055260069	17.19259986	1.897876618	22.81316621	2.669926788	17.22025966	2.866022599	8.822541204	9.710787391
46	4.065465086	3.712677235	4.895565824	3.127908244	17.3266934	1.958512898	22.82961089	2.615735176	17.23945448	2.833577245	8.771178762	9.597410117
47	4.082909298	3.677825404	4.893795334	3.032006801	17.34915839	1.919583677	23.01537152	2.573179078	17.78711239	2.669535701	8.70882313	9.401527155
48	4.08227355	3.635148762	4.89003656	2.981736813	17.37840268	1.819150789	22.33950451	2.666845536	17.80665379	2.755581448	8.617587072	9.029413973
49	4.220192386	3.276132109	4.888421295	2.922856925	17.34958363	1.832092998	24.38761026	2.652785944	18.20501611	2.776110707	8.965186834	9.108585003
50	4.214223086	3.241031539	4.874935131	2.892604111	17.32383656	1.806145788	25.87292538	2.699706429	18.30317636	2.802036906	8.977593583	8.976681653
51	4.196489668	3.205354244	4.883436796	2.845393632	17.33710828	1.747778747	25.80272122	2.666888269	17.23317371	2.74878622	8.499685271	8.783340666
52	4.192283958	3.170411413	4.89203639	2.82333638	17.42716552	1.843069286	24.1152566	2.810176904	16.34332519	2.80223799	8.445208092	8.635189935
53	4.186887561	3.135705661	4.880384087	2.773940676	17.46586424	1.802399756	24.13899078	2.752611868	16.89102686	2.717334222	8.497697076	8.669816788
54	4.190522469	3.102045399	4.879075045	2.741607155	17.48590714	1.76402966	24.21428483	2.721547335	16.9402772	2.742763085	8.496213895	8.622160646
55	4.187212724	3.068991933	4.896079637	2.721198538	17.45069426	1.736866063	25.18501609	2.682799327	16.73061127	2.720477259	8.468081518	8.532599383
56	4.178852008	3.040936241	4.886380555	2.732670332	8.510614051	1.766827399	8.418424332	2.809678689	16.85048224	2.683965375	8.455408797	8.460699783
57	4.170365325	3.014240401	4.865061952	2.698575161	8.790456379	1.776450169	8.977672392	2.83790755	16.787843	2.706065525	8.459444036	8.353226307
58	4.125232727	2.998954454	4.866714456	2.659552701	8.803008305	1.75469084	9.277741394	2.912640548	16.90397967	2.687740639	8.190926189	8.30008589
59	4.115806245	2.964999395	4.866970831	2.624690172	8.797597952	1.732655073	9.302420799	2.866877026	16.92238101	2.627933829	8.121284413	8.141907223
60	4.111755656	2.934433511	4.856039963	2.652191149	8.807484018	1.719350955	9.336670153	2.834048881	16.86942555	2.579371592	8.212777458	7.996289561
61	4.105712765	2.907110509	4.86386311	2.587820738	8.903910603	1.781417535	9.354440089	2.825646689	16.78935135	2.532925245	8.247206261	7.882275213
62	4.214919994	2.877579858	4.865000088	2.552729839	8.930339734	1.753814056	9.369887322	2.774378264	16.6975832	2.511987949	8.279856027	7.837555547
63	4.215922963	2.85103375	4.875764724	2.490992101	8.990658527	1.730645021	9.373970504	2.732504376	16.79534393	2.487195861	8.25670138	7.963049983
64	4.210131812	2.822505867	4.88647631	2.482106477	9.56800755	1.745875802	9.515675904	2.740618115	16.81014531	2.429913675	8.263048818	7.798152691
65	4.656033165	2.799862737	4.876564518	2.454695275	9.75360699	1.739871022	9.503225044	2.670321232	16.76179579	2.430553067	8.225622144	7.692139865
66	4.653632112	2.774813516	4.777473093	2.560603363	9.660965579	1.737068604	9.564005524	2.677310996	17.46688064	2.40192062	8.110924778	7.562219132
67	4.644099821	2.747727988	4.770367222	2.534027999	9.626275962	1.729944418	9.528901874	2.631229466	17.42623651	2.397091439	7.729861068	7.519302109
68	4.607088839	2.793430079	4.769561974	2.508071788	9.770866402	1.767836651	9.720508228	2.656558897	17.43615901	2.383292199	7.805809989	7.419858788
69	4.597445049	2.768705652	4.775395706	2.537561733	9.595944659	1.760571831	9.588267431	2.629303075	17.44815803	2.345524885	7.816675027	7.29311719
70	4.594617199	2.74436756	4.754254321	2.517643853	9.666986397	1.735579514	9.723908859	2.587917399	17.44810431	2.30468027	7.893022113	7.490182521
71	4.596096336	2.719830292	4.767006531	2.509231812	9.674901224	1.710405625	9.725104593	2.544177938	16.64085778	2.283985356	7.962676625	7.354767007
72	4.59055826	2.694823039	4.749963616	2.531077398	9.215333861	1.800491546	9.743291725	2.571480041	16.62919858	2.285512425	7.931985722	7.270443869
73	4.581854899	2.670073837	4.752717563	2.491866	8.801691591	1.892744268	10.88181331	2.477319823	16.69517463	2.282687955	7.927060821	7.213095792
74	4.580571791	2.649969958	4.752544483	2.469433221	8.813748856	1.868417016	10.97375783	2.584018265	16.69916562	2.24967657	7.748648822	7.108244411
75	4.562531637	2.622563213	4.753956883	2.414152143	8.799659015	1.850261758	9.613289423	2.658207221	16.76628415	2.233506377	7.973393026	7.15916307
76	4.558695853	2.60154357	4.732975119	2.383482742	8.811393143	1.910781099	10.18103689	2.774444536	6.753115721	2.341679082	7.982152136	7.069118333
77	4.563817573	2.586492657	4.741488375	2.368158185	9.008392979	2.020111386	10.17886629	2.738092282	6.782596174	2.309526285	7.970391226	7.017855391
78	4.576090174	2.569960225	4.948493565	2.376012125	8.970181809	1.995577766	10.18173604	2.705504715	6.778757665	2.27183595	8.022922989	6.959603584
79	4.530274793	2.587333762	4.953735827	2.352522225	9.080447438	2.012370388	8.929412082	2.761567737	6.814538831	2.286612193	8.076835694	6.856097224
80	4.528242798	2.567680073	4.749300709	1.797666459	9.564598735	1.996364204	8.931561007	2.727211584	6.814529537	2.250383375	8.39103675	6.811727927
81	4.528232854	2.551088354	4.952976427	1.777757203	9.554444234	1.969051372	10.22495271	2.705948742	6.723678168	2.258155161	7.819916217	6.815892508
82	3.608286547	3.318332426	4.75907629	1.881364798	9.50895626	1.935269067	10.23491249	2.665848068	6.72347254	2.224387149	7.811915978	6.757670822
83	3.587768788	3.300411873	4.949775639	1.878545485	9.509111941	1.91159983	10.81902672	2.657637274	6.72460724	2.194954717	7.817856939	6.71299757
84	3.434652845	3.267344661	4.912731902	1.941213069	9.578618382	1.916922936	10.86027092	2.638589522	6.740059423	2.189561629	7.748395502	6.655677426
85	3.418455208	3.245954961	4.724212559	1.975176633	5.098359296	2.32731197	10.87362143	2.59472237	6.708852733	2.18819397	7.748062221	6.533915558
86	3.544480734	3.223413672	4.746028753	2.003350987	5.093601336	2.31800992	10.82052521	2.609571666	6.814575228	2.175324031	7.742275086	6.475128941
87	3.485369618	3.414145546	4.749131888	1.983350516	5.09307466	2.294091922	10.85321794	2.569052707	6.81791286	2.176229999	8.00071212	6.456649928
88	3.483205613	3.393219566	4.752926694	1.972674715	5.082385491	2.439965167	10.82179095	2.567887246	6.816513139	2.141257084	7.98374554	6.414322992
89	3.47453813	3.372017483	4.744972938	1.94893946	5.048148272	2.324117276	10.82763631	2.531041337	6.803168689	2.199448893	8.01528774	6.291928893
90	3.464747901	3.352933337	4.714976915	1.920755367	5.054973116	2.303466193	10.7984445	2.518225667	6.837461634	2.166952447	8.007931546	6.2833182
91	3.450807244	3.332749472	4.751300488	1.944346789	5.055265579	2.279460999	10.76625022	2.485097592	6.818529615	2.050063469	7.980679587	6.149350744
92	3.444379454	3.313106201	4.748715127	1.925202021	5.04598809	2.270890169	10.78326505	2.461705621	6.824533293	2.021445925	8.041217887	6.065994465
93	3.432854592	3.324522889	4.755194108	1.930948227	5.003629397	2.280141781	10.90951282	2.467752422	6.832967226	2.014154515	8.034794651	6.028111176
94	3.425458894	3.305431943	4.759290855	1.916014078	4.992348447	2.271599616	10.84948531	2.395218182	6.834907255	2.003106415	7.941905797	5.996669525
95	3.421114901	3.286668234	4.754072822	1.911518648	4.99996737	2.250281376	10.86863299	2.371986463	6.750920653	1.980202137	7.959016509	5.966332554
96	3.411049734	3.266803543	4.735118513	2.050731142	4.999067213	2.225318779	10.80756372	2.343480451	6.730648997	1.955848446	7.913960011	5.927606476
97	3.39277934	3.252895664	4.733886392	2.034548968	4.980529089	2.229814774	10.8258744	2.334892361	6.721544709	1.937366277	7.912041227	5.885832636
98	3.374518569	3.185196702	4.733139922	2.024771081	4.963883382	2.280181702	10.79970727	2.358769586	6.786925665	1.960615452	7.958091605	5.872756482
99	3.365772739	3.217352635	4.772656532	2.019337058	4.963761928	2.250218554	10.69657591	2.450429131	6.786856687	1.937368039	7.979387569	5.830625809
100	3.359614577	3.174107711	4.786444355	2.013365457	4.989460803	2.286897957	10.85560078	2.454350767	6.618930461	2.156597663	7.913274082	5.824139935
101	3.344399085	3.12255813	4.786223418	1.997189983	4.981051295	2.278836437	10.86089565	2.424381646	6.628109047	2.137770792	7.90024463	5.803346258
102	3.325494962	3.104156659	4.78470762	1.98397607	4.973658667	2.273550058	10.86165252	2.401018526	7.046719861	2.184506968	7.62767773	5.812318749
103	3.328243068	3.833855919	4.801853373	1.985337298	4.95815972	2.291744278	6.052391605	3.974846957	7.036424462	2.16563516	7.459829356	5.808176758
104	3.321626433	3.81386958	4.814861427	1.887949012	4.848996512	2.142313358	6.072727172	3.903204913	7.04050205	2.131286906	7.459805909	5.775199037
105	3.319861757	3.793696767	4.82106946	1.88954731	4.818341317	2.023650347	6.072113947	3.878633953	7.077160841	2.059500469	6.668892853	4.245660506
106	3.316422272	3.774738985	4.783760223	1.919852401	4.826500599	2.01786432	6.068787204	3.861314083	7.077235101	2.037559541	6.728826333	4.201949402
107	3.307750507	3.779669064	4.74170347	1.907828991	4.710941324	1.993951758	6.059587023	3.85334811	7.629133279	2.062718255	6.719473783	4.136353814
108	3.306505108	3.762064393	4.748801918	1.897044459	4.705446594	1.977764696	6.184346712	3.750600732	7.614505058	2.065189773	6.825253953	4.01557829
109	3.304484029	3.744369771	4.760263914	1.935017945	4.652168111	1.976783251	6.531014028	3.696805129	7.646500212	2.055527601	6.826780249	3.973597254
110	3.308702712	3.658785261	4.763689489	1.93180121	4.648507848	1.956961928	6.563613489	3.700864845	7.653741891	2.081569632	6.821502683	3.943818883
111	3.306292112	3.637084989	4.757841174	1.921810713	4.787564744	1.954691876	6.554451487	3.67524065	7.634311409	2.063641316	6.8322771	3.832392071
112	3.303087367	3.611695128	4.746337515	1.933716137	4.79177858	1.934753376	6.540129726	3.638167543	7.603231471	2.047786772	6.848556264	3.741216779
113	3.308818802	3.596484033	4.791465945	1.926223958	4.788629952	1.918784689	6.62053136	3.605716722	7.603056997	2.025672001	6.799595055	3.727683009
114	3.304992609	3.576197713	4.766579317	1.94565936	4.791817647	1.911537864	6.602595475	3.633168004	7.603487391	2.00227708	6.920104829	3.730626836
115	3.29712342	3.578537858	4.760208995	1.935534006	4.794946187	1.895009299	6.550424039	3.623543041	7.590800663	2.004178367	6.933802809	3.689992601
116	3.298323619	3.563237338	4.698613648	1.92722663	4.645789724	1.877117145	6.544531965	3.592609114	7.624936288	1.98619941	6.951486404	3.668844145
117	3.346102733	3.549374505	4.708565299	1.917483472	4.779239498	1.9068936	6.484519198	3.612986364	7.316932059	2.636830998	7.027964885	3.70037571
118	3.348977188	3.544626998	4.702111279	1.913826397	4.778397576	1.89103522	6.475279422	3.604892512	7.296600819	2.609146295	7.061271542	3.651607481
119	3.338097544	3.525167688	4.903085623	1.930249418	4.775153037	1.876240775	6.475142566	3.612142748	7.322655501	2.646384089	7.063219594	3.622629145
120	3.338093774	3.508550669	4.888546614	1.916579995	4.68547115	1.863528361	6.424400223	3.610807125	7.323939619	2.697008412	7.352106643	3.614805011
121	3.720967814	3.491543161	4.712162337	1.912931092	4.651394333	1.862605722	6.430178502	3.587771686	7.126612943	2.746801699	7.394754156	3.585915409
122	3.718967383	3.469728377	4.726657016	1.914747265	4.722077036	1.887298944	6.421487886	3.581978835	7.102890655	2.723381029	7.452723289	3.575720404
123	3.722014842	3.45640414	4.72554341	1.903812884	4.796230565	1.874258605	5.931648139	3.273864136	7.105576876	2.701229554	7.46568123	3.549292464
124	3.720050258	3.440955654	4.724295914	1.892537071	4.794884358	1.866995623	6.275794235	3.28934334	4.688009021	2.557947754	7.406020196	3.600310811
125	4.204676505	3.368847856	4.980068676	1.981816104	4.780356369	1.89382982	6.217413919	3.284169641	4.562413638	2.609758562	7.448617449	3.580776398
126	4.203551433	3.354738516	4.946795792	1.971237807	4.781549686	1.882932509	7.487979738	3.262787769	4.585811534	2.606179446	7.483112689	3.516079354
127	4.207913947	3.341244037	4.955489554	1.965934697	4.783622313	1.871349913	6.155216131	3.373255574	4.584216869	2.586012799	7.179996041	3.472548311
128	4.219331257	3.312672142	4.941253069	1.980836289	4.776515823	1.875263056	6.155539726	3.289874183	4.589646263	2.567876501	7.187337228	3.451915679
129	4.210746946	3.299688645	4.940455197	1.965089534	4.764084295	2.133612626	6.153101501	3.293597986	4.55020119	2.570549105	7.273178194	3.400347643
130	4.205038903	3.28616329	4.914037686	1.976373228	4.763843492	2.117808101	7.435473607	3.302993754	4.52180329	2.545316394	7.25595208	3.364499775
131	4.111561688	3.272329974	4.992454609	2.004115561	4.767382724	2.10609759	7.444739808	3.257766062	4.497048239	2.549218515	7.205815773	3.339587326
132	4.105581954	3.253737082	4.991210548	2.02633625	4.759459378	2.093688259	7.440093539	3.245573416	4.472788543	2.525524081	7.199747082	3.286764914
133	4.099159963	3.240479998	4.963646919	2.024312726	4.755487418	2.080669672	7.437031007	3.222063714	4.476524423	2.502470309	7.219955665	3.262183873
134	4.115190687	3.229708744	4.96389796	2.015116839	4.759947926	2.067379069	7.49295722	3.212740467	4.516792235	2.478507102	7.19415265	3.247609855
135	4.112460832	3.217512409	4.964235375	2.006535858	4.753662676	2.066181583	7.595195292	3.236086073	4.515842388	2.454585485	7.154768744	3.195263858
136	4.078494143	3.19045409	4.965175399	1.994334017	4.763431614	2.066989935	7.465523861	3.173390438	4.472199128	2.461180094	7.222066631	3.149793095
137	4.078124128	3.178458304	4.95371977	1.982142151	4.77834747	2.094154915	7.547488252	3.191376314	4.611014085	2.518142318	7.174186155	3.152780061
138	4.066664725	3.183345157	4.961758643	1.971676819	4.781594486	2.079966828	7.547994347	3.174939042	4.596257139	2.572563716	7.160714354	3.171022962
139	4.059626158	3.166530162	4.955810687	1.976346308	6.382531025	3.023316644	7.552941695	3.085525151	4.607949046	2.551650483	7.198955731	3.274711982
140	4.050534732	3.155965502	4.961410312	1.96624436	6.37036758	3.057515045	6.026777749	2.427776686	4.634570037	2.593589474	7.164051022	3.277193971
141	4.052515512	3.144942733	4.959132426	1.957568175	6.329574898	3.036339089	5.949903162	2.431194668	4.665235569	2.565563191	7.177185612	3.243427031
142	4.050878429	3.133800033	4.94594902	1.970229435	6.452683255	3.094323832	5.910943195	2.414834918	4.578344918	2.566698944	7.201822536	3.232861299
143	4.056400621	3.156993978	4.955197353	1.967947449	6.453550222	3.08014771	6.022993409	2.488262689	4.599022879	2.608427667	7.207554749	3.209581512
144	4.043260831	3.16105145	4.886601785	2.066739151	6.451813391	3.104138314	7.154751835	2.475133886	4.507056846	2.618526096	7.213129715	3.1793887
145	4.03931139	3.149115583	4.886622148	2.056838978	6.446736788	3.094969115	7.110364216	2.46621686	4.514655108	2.629404387	7.248528411	3.205242123
146	4.035910621	3.138156141	4.932200811	2.046760452	6.408752198	3.104702619	7.105421393	2.45147101	4.513524802	2.632276725	7.239015623	3.198918966
147	4.028775726	3.126962417	4.916764025	2.061059237	6.400660982	3.046765397	6.070551475	2.506533366	4.513001397	2.616543758	7.219874466	3.206904233
148	4.026142683	3.115614937	4.886738531	3.704334029	6.394463833	3.027099159	7.265734454	2.586589647	4.522355736	2.625100463	7.220868315	3.195748465
149	4.023394894	3.107001246	4.887633533	3.679343664	6.159679787	3.098759471	7.276899749	2.585953259	4.499162533	2.694551278	7.240564539	3.212006599
150	4.060367256	3.826164914	4.906864116	3.690159892	6.164163781	3.087676953	7.3132014	2.57303409	4.473186057	2.6797694	6.904045403	3.252818967
151	4.260679932	3.813260224	4.891974503	3.706471285	6.174009787	3.086008503	7.426662502	2.563069695	4.509239261	2.717802947	6.903831491	3.232721794
152	4.257707476	3.798252231	4.846695011	3.69612758	6.171200646	3.070146577	7.460867728	2.581285641	4.510157583	2.701871586	6.904138855	3.179098156
153	4.244219465	3.780196624	4.886857953	3.709715732	6.187761937	3.074798719	7.501836679	2.718512276	4.532415107	2.746741717	6.957164791	3.13996088
154	4.277516137	3.564682826	4.886023094	3.694380615	6.203427428	3.083520603	7.461212243	2.709916372	4.572382332	2.750810198	6.966293909	3.124845691
155	4.276637641	3.552953022	4.890899587	3.682092477	6.208784583	3.166993407	7.461436388	2.693373226	4.577982214	2.73054141	6.983426827	3.116873336
156	4.280735654	3.54206355	4.805141151	3.753771207	6.201464285	3.151816224	7.449151443	2.691402491	4.592303308	2.762834464	7.017423215	3.105004194
157	4.278453186	3.53387529	4.823056438	3.745223371	6.339636492	3.043828967	7.645100492	2.698243659	4.590886261	2.74179214	7.018091938	3.088543616
158	4.318238245	3.543713692	4.846452806	3.722780004	6.351487029	3.024451755	7.6667371	2.684120356	4.554471835	2.724066012	7.028048174	3.070011103
159	4.316989524	3.528514354	4.782552146	3.784472559	6.609243796	3.065778771	7.659290153	2.672112894	4.555705302	2.735025856	6.948046017	3.038585716
160	4.313006822	3.476523541	4.766047987	3.755869297	6.631711413	3.09419486	7.680836701	2.65877688	4.558908651	2.752327157	6.954511198	3.023634004
161	4.413078541	3.523180576	4.873691806	3.73948967	6.617515822	3.097401587	7.692870858	2.653556349	4.553981341	2.756715589	6.965359503	3.030415741
162	4.409503656	3.513246006	4.872683779	3.726610841	6.658432391	3.364926161	7.706323451	2.636608262	4.549851738	2.747515541	7.004096695	3.008411354
163	4.408549892	3.501977216	4.856443785	3.702663903	6.65458917	3.350255047	7.687871997	2.620665136	4.561199583	2.731917058	7.002913879	3.056524208
164	4.405149285	3.491058678	4.859955004	3.710913959	6.653614904	3.327070116	5.861306007	3.491349902	4.581808701	2.735806353	7.01555288	3.042585255
165	4.266081604	4.358203227	4.852636811	3.666037326	6.679544429	3.285658217	5.860597154	3.47468227	4.565420419	2.746975419	7.03512169	3.069812018
166	4.27222908	4.058265387	4.849849555	3.611729591	6.67891493	3.26918782	5.900302836	3.507963144	4.566546901	2.730314597	7.038020188	3.096366467
167	4.226238625	4.161142686	4.81211192	3.615199038	6.667416654	3.25189745	5.872952863	3.536309238	4.664114458	3.018155319	7.079338638	3.104465506
168	4.243647101	4.152869986	4.79827488	3.593796887	6.258305757	3.206592516	5.87243654	3.514474074	4.430219094	2.984129729	7.104446075	3.116972151
169	4.24252545	4.140195423	4.804874709	3.578374194	6.531476022	3.226869125	5.830048727	3.555418671	4.382240899	2.992961056	7.085514961	3.105514981
170	4.240005544	4.12622187	4.856171816	3.637623805	6.192981272	3.181807159	5.835774516	3.557447814	4.377857747	3.022557715	6.933462283	3.123572973
171	4.238709917	4.113916433	4.800969283	3.669921372	6.219777089	3.235830641	5.771368093	3.600988778	4.359206662	3.015391451	6.882338093	3.117370359
172	4.238019266	4.101175611	4.801062164	3.656965729	6.406279818	3.231897623	5.769354434	3.580382193	4.359237918	2.997204848	6.965796795	3.091489435
173	4.237858557	4.085518919	4.664254581	3.704018025	6.478688093	3.22228529	5.737884165	3.633740506	4.3281279	2.981510326	6.987333122	3.100571572
174	4.235952811	4.073674314	4.645240124	3.707128825	6.489497941	3.208224606	5.76136521	3.617542144	4.349620433	2.993089805	6.515827477	2.456936721
175	4.231740366	4.061127016	4.646528256	3.339730102	6.486601714	3.191767409	5.761454534	3.597690914	4.34293158	3.013596515	6.545980776	2.480168282
176	4.230183157	4.1117098	4.657525573	3.334236191	6.482328293	3.187446932	5.758999823	3.605925086	4.454584387	3.002988117	6.569175672	2.457990888
177	4.23955798	4.127412602	4.646101307	3.331369985	6.98115378	3.243876652	5.742506751	3.605729926	4.717270506	2.992772183	6.643309706	2.738774264
178	4.238274311	4.113576513	4.651346339	3.316373838	7.01088109	3.242148612	5.72005886	3.616261714	4.606810973	2.990677618	6.671317702	2.720020862
179	4.221997624	4.099415884	4.675523373	3.329530485	6.97665703	3.204627266	5.699504373	3.6152416	4.607470863	2.97721813	6.766577849	2.760609042
180	4.697597946	4.066846892	4.658331783	3.327387004	7.821066341	3.183571308	5.697002898	3.603234535	4.721741386	2.967763007	6.776460658	2.737331632
181	4.701557714	4.058294991	4.65267721	3.318030633	7.826567515	3.173866943	5.696258136	3.578407399	4.702746232	2.989914747	6.669354111	2.791158552
182	4.712304816	4.048075734	4.657757654	3.305860913	5.721093738	3.359157453	5.708027602	3.555203108	4.716461874	2.982760757	6.651158649	2.778013267
183	4.711319699	4.03765778	4.661234179	3.29390938	5.745752499	3.34505387	6.266856658	3.634272441	4.717643305	2.966636837	6.630456245	2.766186777
184	4.744364119	4.037572636	4.697987299	3.300764792	5.968432413	3.349048364	6.279889977	3.613794045	4.805246469	2.980154776	6.621967462	2.766876382
185	4.766521083	4.028123444	4.685373614	3.677688618	5.96832664	3.338277722	5.85683092	3.615403429	4.835035832	2.984728694	6.595052206	2.778788024
