Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
187	3.156550635	2.341551437	3.854316798	2.722999903	3.618623896	3.938719713	5.225501445	6.087836175	4.125859202	3.941745137	3.445988499	1.695228102
188	3.16051553	2.335590548	3.860142052	2.714270083	3.607730934	3.926345596	5.217416675	6.065025596	4.117105212	3.922548298	3.442111127	1.685774257
189	3.160226788	2.329954731	3.872532079	2.723572932	3.592287012	3.943401709	5.2614052	6.05379531	4.138690072	3.945836429	3.41847954	1.702142863
190	3.150325865	2.322811716	3.85629704	2.742581625	3.511162891	3.993129753	5.261124238	6.037995547	4.142161936	3.94174596	3.432311936	1.633747594
191	3.159905294	2.152647548	3.844328134	2.726104675	3.535364929	3.978186347	5.296913352	6.025946577	4.154929569	3.932375024	3.452442081	1.642723136
192	3.501103748	2.487518155	3.849693686	2.719414203	3.5582663	3.960194249	5.318455577	6.020915198	4.121831724	3.907134832	3.461136726	1.636678078
193	3.638403239	2.477927036	3.866738109	2.714849178	3.536582456	3.953550004	5.267254542	6.009620491	4.116166508	3.897521289	3.46839838	1.694369173
194	3.63555093	2.473310043	3.87506257	2.716522644	3.178018095	4.149904246	5.249314915	5.993431379	4.102089739	3.877009799	3.458675285	1.628623512
195	3.629672989	2.466900652	3.856290498	2.730587208	3.186574731	4.143035063	4.53255195	3.246679089	4.076000648	3.864113899	3.458108244	1.6191871
196	3.639160228	2.462682659	3.850961683	2.724618072	3.190086929	4.139336776	4.525907725	3.233248235	4.108673333	3.885251819	3.443569962	1.687763581
197	3.636889148	2.456871478	3.842890479	2.726573251	3.315983781	2.21511996	4.475653565	3.219083354	4.104069462	3.867681275	3.465976747	1.707266411
198	3.63559026	2.430758938	3.841037986	2.712521818	3.314786148	2.142363966	4.510015346	3.206931516	4.100861431	3.860263629	3.430515129	1.73111359
199	3.63305087	2.423346518	3.854096701	2.702089433	3.313430514	2.141897209	4.538969375	3.210904298	4.110470146	3.869226552	3.449852254	1.726553481
200	3.632886408	2.41774732	3.816404072	2.694873045	3.300341688	2.131795573	4.570033821	3.200797724	4.107403822	3.859861276	3.466033447	1.666994525
