Npc	init	loc-alloc	full_loc_alloc	scaledinit
125	16235.41767	14927.78129	14927.75567	16.23541767
126	16309.48259	15023.30653	15023.2809	16.30948259
127	16398.66909	15112.82446	15112.79884	16.39866909
128	16487.22351	15197.89332	15197.86769	16.48722351
129	16560.5692	15321.85806	15321.83244	16.5605692
130	16639.54263	15408.45245	15408.45245	16.63954263
131	16711.66206	15470.5287	15470.5287	16.71166206
132	16798.00398	15553.03985	15553.03985	16.79800398
133	16885.13944	15638.7186	15638.7186	16.88513944
134	16970.19986	15732.46462	15732.46462	16.97019986
135	17061.97711	15822.29727	15822.29727	17.06197711
136	17133.70151	15885.06309	15885.06309	17.13370151
137	17205.57295	15979.24854	15979.24854	17.20557295
138	17275.06859	16080.22624	16080.22624	17.27506859
139	17363.1169	16180.85795	16180.85795	17.3631169
140	17451.45791	16265.28348	16265.28348	17.45145791
141	17541.36268	16363.88876	16363.88876	17.54136268
142	17639.61771	16468.79763	16468.79763	17.63961771
143	17732.43886	16550.47391	16550.47391	17.73243886
144	17823.93165	16643.1279	16643.1279	17.82393165
145	17922.23592	16741.85119	16741.85119	17.92223592
146	18014.2652	16835.98201	16835.98201	18.0142652
147	18098.77055	16932.81351	16932.81351	18.09877055
148	18196.57511	17026.16255	17026.16255	18.19657511
149	18279.27001	17115.15878	17115.15878	18.27927001
150	18377.42286	17211.78869	17211.78869	18.37742286
151	18453.8366	17296.96803	17296.96803	18.4538366
152	18547.28232	17390.36597	17390.36597	18.54728232
153	18642.76244	17491.57271	17491.57271	18.64276244
154	18718.61445	17579.19617	17579.19617	18.71861445
155	18808.13952	17660.54255	17660.54255	18.80813952
156	18892.68574	17754.86672	17754.86672	18.89268574
157	18973.10888	17849.68181	17849.68181	18.97310888
158	19047.62757	17968.49109	17968.49109	19.04762757
159	19120.95135	18067.72284	18067.72284	19.12095135
160	19187.50176	18161.51588	18161.51588	19.18750176
161	19275.15598	18265.44745	18265.44745	19.27515598
162	19368.4614	18369.55191	18369.55191	19.3684614
163	19454.55455	18459.23426	18459.23426	19.45455455
164	19542.37272	18552.17841	18552.17841	19.54237272
165	19639.48731	18645.98481	18645.98481	19.63948731
166	19721.63586	18732.5502	18732.5502	19.72163586
167	19809.53424	18814.52273	18814.52273	19.80953424
168	19902.85053	18902.97079	18902.97079	19.90285053
169	19984.87747	19000.74308	19000.74308	19.98487747
170	20077.13049	19090.35504	19090.35504	20.07713049
171	20171.23551	19189.77203	19189.77203	20.17123551
172	20264.79532	19285.23987	19285.23987	20.26479532
173	20360.59053	19390.14875	19390.14875	20.36059053
174	20442.46759	19484.46109	19484.46109	20.44246759
175	20514.45132	19589.43107	19589.43107	20.51445132
176	20606.85401	19694.33995	19694.33995	20.60685401
177	20700.45437	19798.31293	19798.31293	20.70045437
178	20799.56207	19893.88053	19893.88053	20.79956207
179	20897.30466	19991.91801	19991.91801	20.89730466
180	20978.10957	20098.3514	20098.3514	20.97810957
181	21050.72989	20203.19973	20203.19973	21.05072989
182	21145.32561	20301.25924	20301.25924	21.14532561
183	21241.36033	20386.46103	20386.46103	21.24136033
184	21340.513	20489.96278	20489.96278	21.340513
185	21429.23263	20598.28058	20598.28058	21.42923263
186	21517.86701	20697.9313	20697.9313	21.51786701
187	21600.33292	20789.10536	20789.10536	21.60033292
188	21690.59571	20894.01423	20894.01423	21.69059571
189	21784.21834	20998.50471	20998.50471	21.78421834
190	21883.42405	21098.01574	21098.01574	21.88342405
191	21974.18927	21194.184	21194.184	21.97418927
192	22067.41141	21289.59459	21289.59459	22.06741141
193	22166.62983	21390.79118	21390.79118	22.16662983
194	22245.44343	21484.92148	21484.92148	22.24544343
195	22338.17184	21585.98492	21585.98492	22.33817184
196	22420.66788	21680.91893	21680.91893	22.42066788
197	22515.92807	21783.10914	21783.10914	22.51592807
198	22615.18462	21888.82141	21888.82141	22.61518462
199	22709.54127	21993.73029	21993.73029	22.70954127
200	22808.42405	22103.26265	22103.26265	22.80842405
