Npc	init	loc-alloc	full_loc_alloc	scaledinit
46	14214.15538	12013.62731	12013.62731	14.21415538
47	14210.13296	12015.178	12015.178	14.21013296
48	14276.0253	12040.55711	12040.55711	14.2760253
49	14305.81615	12086.77317	12086.77317	14.30581615
50	14357.20384	12201.85925	12201.85925	14.35720384
51	14331.32613	12219.86727	12219.86727	14.33132613
52	14338.93127	12277.83348	12277.83348	14.33893127
53	14408.1056	12343.56733	12343.56733	14.4081056
54	14430.00454	12390.36197	12390.36197	14.43000454
55	14472.69594	12421.8022	12421.8022	14.47269594
56	14505.09293	12523.09377	12523.09377	14.50509293
57	14570.2559	12565.73043	12565.73043	14.5702559
58	14614.16606	12615.95752	12615.95752	14.61416606
59	14676.46691	12673.97588	12673.97588	14.67646691
60	14730.01256	12700.26586	12700.26586	14.73001256
61	14774.62485	12715.99118	12715.99118	14.77462485
62	14813.75192	12791.79006	12791.79006	14.81375192
63	14862.31936	12893.45422	12893.45422	14.86231936
64	14937.44717	12960.64463	12960.64463	14.93744717
65	14972.01035	12938.07976	12938.07976	14.97201035
66	14985.65196	12883.39819	12883.39819	14.98565196
67	15052.58441	13072.08575	13072.08575	15.05258441
68	15117.25117	13106.7118	13106.7118	15.11725117
69	15194.26667	13096.9001	13096.9001	15.19426667
70	15262.87582	13188.07093	13188.07093	15.26287582
71	15312.42747	13238.45579	13238.45579	15.31242747
72	15383.8124	13276.2316	13276.2316	15.3838124
73	15443.81242	13241.509	13241.509	15.44381242
74	15512.04247	13278.40478	13278.40478	15.51204247
75	15565.49983	13329.20874	13329.20874	15.56549983
76	15595.74303	13389.79736	13389.79736	15.59574303
77	15659.02675	13454.30606	13454.30606	15.65902675
78	15741.95908	13461.9388	13454.60028	15.74195908
79	15807.44551	13534.55822	13527.2197	15.80744551
80	15860.8743	13628.80294	13621.46442	15.8608743
81	15916.27395	13641.5887	13641.5887	15.91627395
82	15983.35994	13688.37306	13688.37306	15.98335994
83	16048.33802	13778.45593	13778.45593	16.04833802
84	16123.542	13842.33339	13842.33339	16.123542
85	16203.44404	13904.42614	13904.42614	16.20344404
86	16284.27761	13921.05167	13921.05167	16.28427761
87	16353.76426	13948.30796	13948.30796	16.35376426
88	16421.96309	14035.40848	14035.40848	16.42196309
89	16461.44321	14103.95932	14103.95932	16.46144321
90	16521.56096	14171.76425	14171.76425	16.52156096
91	16602.45023	14242.90306	14242.90306	16.60245023
92	16655.65937	14288.77516	14288.77516	16.65565937
93	16711.91963	14333.35957	14333.35957	16.71191963
94	16791.38826	14379.32812	14375.59657	16.79138826
95	16869.55406	14491.71782	14487.98627	16.86955406
96	16936.26975	14540.29269	14531.6431	16.93626975
97	16983.65979	14608.90534	14600.25576	16.98365979
98	17025.94757	14706.20164	14706.20164	17.02594757
99	17100.0998	14773.54452	14773.54452	17.1000998
100	17183.12258	14837.43738	14837.43738	17.18312258
101	17229.25639	14834.50838	14834.50838	17.22925639
102	17272.72372	14925.90106	14925.90106	17.27272372
103	17334.09161	14974.94085	14974.94085	17.33409161
104	17389.9419	15080.08107	15080.08107	17.3899419
105	17474.16497	15174.05837	15174.05837	17.47416497
106	17537.04644	15222.73297	15222.73297	17.53704644
107	17613.36327	15273.14086	15273.14086	17.61336327
108	17690.22838	15375.76744	15375.76744	17.69022838
109	17764.27725	15446.59949	15446.59949	17.76427725
110	17822.09924	15509.32291	15509.32291	17.82209924
111	17899.3954	15560.75333	15560.75333	17.8993954
112	17954.17395	15644.60678	15644.60678	17.95417395
113	18011.79878	15721.57628	15721.57628	18.01179878
114	18082.79052	15784.33273	15784.33273	18.08279052
115	18150.31217	15859.10922	15859.10922	18.15031217
116	18183.05823	15954.93036	15954.93036	18.18305823
117	18251.74388	16020.72096	16020.72096	18.25174388
118	18319.82904	16081.04002	16081.04002	18.31982904
119	18388.76397	16160.90111	16160.90111	18.38876397
120	18445.69584	16266.02451	16266.02451	18.44569584
121	18507.01202	16349.97259	16349.97259	18.50701202
122	18560.46642	16364.36669	16364.36669	18.56046642
123	18633.00764	16385.5714	16385.5714	18.63300764
124	18708.66636	16495.13997	16495.13997	18.70866636
125	18792.22448	16555.09448	16555.09448	18.79222448
126	18859.56563	16651.78185	16651.78185	18.85956563
127	18932.9173	16685.44172	16685.44172	18.9329173
128	19002.6887	16734.73187	16734.73187	19.0026887
129	19080.955	16762.10226	16762.10226	19.080955
130	19158.15526	16811.46189	16811.46189	19.15815526
131	19234.77587	16897.84781	16897.84781	19.23477587
132	19305.39722	16977.73806	16977.73806	19.30539722
133	19386.52708	17035.90622	17035.90622	19.38652708
134	19471.50375	17083.81064	17083.81064	19.47150375
135	19553.66716	17203.62034	17203.62034	19.55366716
136	19610.27645	17318.41448	17318.41448	19.61027645
137	19682.98582	17402.83234	17402.83234	19.68298582
138	19757.10318	17491.80391	17491.80391	19.75710318
139	19819.61657	17594.53643	17594.53643	19.81961657
140	19904.73365	17662.5875	17662.5875	19.90473365
141	19941.76844	17672.23234	17672.23234	19.94176844
142	20007.46216	17751.44899	17751.44899	20.00746216
143	20085.95087	17832.05617	17832.05617	20.08595087
144	20169.56763	17899.51271	17899.51271	20.16956763
145	20247.82461	17948.6867	17948.6867	20.24782461
146	20333.46972	18070.70767	18070.70767	20.33346972
147	20398.49824	18158.64006	18158.64006	20.39849824
148	20475.47498	18232.30762	18232.30762	20.47547498
149	20549.7339	18260.80975	18260.80975	20.5497339
150	20610.84426	18351.608	18351.608	20.61084426
151	20671.24251	18421.72813	18421.72813	20.67124251
152	20755.91353	18501.47109	18501.47109	20.75591353
153	20829.15705	18611.11032	18611.11032	20.82915705
154	20899.29842	18688.08029	18688.08029	20.89929842
155	20977.74743	18777.84703	18777.84703	20.97774743
156	21033.27842	18809.56314	18809.56314	21.03327842
157	21116.50122	18865.38788	18865.38788	21.11650122
158	21201.00269	18979.51689	18979.51689	21.20100269
159	21281.76388	19038.97578	19038.97578	21.28176388
160	21362.06496	19136.2323	19136.2323	21.36206496
161	21445.16572	19228.74696	19228.74696	21.44516572
162	21523.3068	19286.61053	19286.61053	21.5233068
163	21595.54628	19354.46621	19354.46621	21.59554628
164	21681.72486	19433.4944	19433.4944	21.68172486
165	21766.88153	19505.70905	19505.70905	21.76688153
166	21842.80637	19591.10302	19591.10302	21.84280637
167	21924.22809	19674.05252	19674.05252	21.92422809
168	21945.98785	19759.47311	19759.47311	21.94598785
169	22014.11851	19840.61565	19840.61565	22.01411851
170	22092.92858	19949.17027	19949.17027	22.09292858
171	22177.99248	20047.16657	20047.16657	22.17799248
172	22257.12195	20109.21326	20109.21326	22.25712195
173	22338.97159	20190.15295	20190.15295	22.33897159
174	22417.66301	20260.40219	20260.40219	22.41766301
175	22486.7426	20366.6053	20366.6053	22.4867426
176	22553.77716	20447.16784	20447.16784	22.55377716
177	22639.66947	20531.6123	20531.6123	22.63966947
178	22717.80609	20604.66006	20604.66006	22.71780609
179	22799.29167	20677.98768	20677.98768	22.79929167
180	22887.02349	20768.13757	20768.13757	22.88702349
181	22974.77411	20856.49692	20856.49692	22.97477411
182	23059.4891	20938.40379	20938.40379	23.0594891
183	23140.44387	20990.50816	20990.50816	23.14044387
184	23208.67614	21068.40333	21068.40333	23.20867614
185	23289.99698	21134.50055	21134.50055	23.28999698
186	23377.78889	21224.16485	21224.16485	23.37778889
187	23459.55855	21321.6754	21321.6754	23.45955855
188	23545.74157	21412.17855	21412.17855	23.54574157
189	23617.99232	21566.80246	21566.80246	23.61799232
190	23699.31171	21594.00372	21594.00372	23.69931171
191	23767.11066	21660.3749	21660.3749	23.76711066
192	23833.6895	21764.21613	21764.21613	23.8336895
193	23919.72272	21863.73535	21863.73535	23.91972272
194	24007.40911	21950.05358	21950.05358	24.00740911
195	24085.79122	22024.71604	22024.71604	24.08579122
196	24169.46469	22092.56154	22092.56154	24.16946469
197	24256.93133	22183.94836	22183.94836	24.25693133
198	24342.12278	22245.53886	22245.53886	24.34212278
199	24423.13364	22331.24582	22331.24582	24.42313364
200	24511.22494	22399.02253	22399.02253	24.51122494
