Npc	init	loc-alloc	full_loc_alloc	scaledinit
123	8505.385814	8284.739963	8284.106047	8.505385814
124	8530.906059	8320.263081	8318.599348	8.530906059
125	8572.053923	8363.094459	8361.430726	8.572053923
126	8607.546359	8401.339945	8399.676213	8.607546359
127	8630.961374	8424.75496	8423.091228	8.630961374
128	8670.965331	8459.440292	8457.776559	8.670965331
129	8708.430699	8506.281307	8506.281307	8.708430699
130	8744.562136	8548.347029	8548.347029	8.744562136
131	8782.386012	8592.718659	8592.718659	8.782386012
132	8820.944209	8631.296785	8631.296785	8.820944209
133	8855.895856	8669.898621	8669.898621	8.855895856
134	8897.317463	8711.320229	8711.320229	8.897317463
135	8937.46747	8744.974644	8744.974644	8.93746747
136	8965.708487	8779.074847	8779.074847	8.965708487
137	9008.132905	8817.149118	8817.149118	9.008132905
138	9044.53991	8847.431293	8847.431293	9.04453991
139	9084.136805	8878.195766	8878.195766	9.084136805
140	9123.45722	8912.803341	8912.803341	9.12345722
141	9157.83263	8947.178751	8947.178751	9.15783263
142	9199.696533	8981.482188	8981.482188	9.199696533
143	9238.596416	9023.837531	9023.837531	9.238596416
144	9274.746133	9059.987248	9059.987248	9.274746133
145	9306.719415	9095.974967	9095.974967	9.306719415
146	9341.408051	9131.991883	9131.991883	9.341408051
147	9383.362663	9165.061823	9165.061823	9.383362663
148	9425.08471	9205.971552	9205.971552	9.42508471
149	9462.688045	9243.574887	9243.574887	9.462688045
150	9491.140748	9261.531625	9261.531625	9.491140748
151	9533.908451	9304.299328	9304.299328	9.533908451
152	9569.829704	9344.166235	9344.166235	9.569829704
153	9608.174007	9385.063834	9385.063834	9.608174007
154	9647.720091	9425.861616	9425.861616	9.647720091
155	9678.557264	9486.25557	9486.25557	9.678557264
156	9716.075074	9515.310383	9515.310383	9.716075074
157	9759.055831	9557.170002	9557.170002	9.759055831
158	9795.847248	9593.961419	9593.961419	9.795847248
159	9838.85694	9636.971112	9636.971112	9.83885694
160	9869.5033	9639.747622	9639.747622	9.8695033
161	9900.644965	9674.516637	9674.516637	9.900644965
162	9943.431323	9720.645504	9720.645504	9.943431323
163	9977.52359	9749.668283	9749.668283	9.97752359
164	10016.79466	9788.939349	9788.939349	10.01679466
165	10045.30911	9814.034776	9814.034776	10.04530911
166	10077.77336	9837.225969	9837.225969	10.07777336
167	10113.96765	9868.572052	9868.572052	10.11396765
168	10153.96012	9924.738974	9924.738974	10.15396012
169	10187.92931	9960.776093	9960.776093	10.18792931
170	10230.89653	10003.74331	10003.74331	10.23089653
171	10265.33358	10040.87831	10040.87831	10.26533358
172	10301.44355	10077.23214	10077.23214	10.30144355
173	10338.60179	10106.07696	10106.07696	10.33860179
174	10364.59859	10129.12949	10129.12949	10.36459859
175	10400.92936	10165.46026	10165.46026	10.40092936
176	10435.43782	10210.07746	10210.07746	10.43543782
177	10478.56827	10236.63935	10236.63935	10.47856827
178	10503.72073	10268.51015	10268.51015	10.50372073
179	10542.34857	10315.95095	10315.95095	10.54234857
180	10572.46881	10356.55921	10356.55921	10.57246881
181	10614.54261	10399.14819	10399.14819	10.61454261
182	10654.3529	10438.95848	10438.95848	10.6543529
183	10688.95308	10472.83225	10472.83225	10.68895308
184	10719.07	10502.94917	10502.94917	10.71907
185	10761.59457	10541.80284	10541.80284	10.76159457
186	10804.71859	10586.28792	10586.28792	10.80471859
187	10844.18259	10620.43811	10620.43811	10.84418259
188	10883.85215	10665.57202	10665.57202	10.88385215
189	10927.0473	10714.98292	10714.98292	10.9270473
190	10959.37016	10754.55879	10754.55879	10.95937016
191	11002.61785	10797.80648	10797.80648	11.00261785
192	11044.10221	10829.89072	10829.89072	11.04410221
193	11082.93813	10861.72405	10861.72405	11.08293813
194	11126.199	10908.93252	10908.93252	11.126199
195	11159.34745	10951.91311	10951.91311	11.15934745
196	11202.61488	10999.35771	10999.35771	11.20261488
197	11239.9849	11036.72773	11036.72773	11.2399849
198	11279.1071	11075.84994	11075.84994	11.2791071
199	11312.88041	11107.35176	11107.35176	11.31288041
200	11346.17246	11140.64381	11140.64381	11.34617246
