Npc	init	loc-alloc	full_loc_alloc	scaledinit
128	11747.67886	9569.118903	9569.118903	11.74767886
129	11779.08579	9600.599306	9600.599306	11.77908579
130	11811.82803	9612.141805	9612.141805	11.81182803
131	11851.81844	9631.307145	9631.307145	11.85181844
132	11887.20343	9679.988091	9679.988091	11.88720343
133	11919.72397	9718.877726	9718.877726	11.91972397
134	11957.5083	9737.922945	9735.515592	11.9575083
135	11977.99152	9737.394528	9737.394528	11.97799152
136	12010.08623	9755.723132	9748.141645	12.01008623
137	12044.27705	9797.634332	9790.052846	12.04427705
138	12085.56778	9838.184847	9830.60336	12.08556778
139	12114.38997	9877.23672	9877.23672	12.11438997
140	12150.41476	9944.369861	9944.369861	12.15041476
141	12186.37679	9938.528717	9938.528717	12.18637679
142	12221.46033	9940.58626	9940.58626	12.22146033
143	12255.41834	9951.130803	9951.130803	12.25541834
144	12287.19317	9930.72884	9928.630462	12.28719317
145	12320.13377	9994.156251	9992.381433	12.32013377
146	12342.34458	10008.69326	10008.69326	12.34234458
147	12375.42319	10070.84902	10070.84902	12.37542319
148	12412.32132	10102.99196	10102.99196	12.41232132
149	12452.16376	10112.53064	10112.53064	12.45216376
150	12491.01741	10129.29378	10129.29378	12.49101741
151	12527.73557	10142.96494	10142.96494	12.52773557
152	12561.79667	10197.51903	10197.51903	12.56179667
153	12595.99726	10209.71972	10209.71972	12.59599726
154	12633.81612	10225.47924	10225.47924	12.63381612
155	12674.21548	10254.61623	10254.61623	12.67421548
156	12698.92181	10303.96129	10303.96129	12.69892181
157	12731.54996	10306.6559	10306.6559	12.73154996
158	12772.58965	10366.09555	10366.09555	12.77258965
159	12812.98627	10410.69916	10410.69916	12.81298627
160	12840.83223	10492.68164	10492.68164	12.84083223
161	12873.33768	10531.73556	10531.73556	12.87333768
162	12913.63637	10574.738	10574.738	12.91363637
163	12936.82613	10652.46199	10640.16792	12.93682613
164	12974.82845	10671.94937	10671.94937	12.97482845
165	13000.98347	10687.06158	10685.70292	13.00098347
166	13034.03949	10711.72982	10710.37117	13.03403949
167	13074.77772	10748.44111	10747.08245	13.07477772
168	13107.04446	10764.51487	10764.51487	13.10704446
169	13138.62127	10819.45122	10819.45122	13.13862127
170	13167.74505	10854.62558	10846.7544	13.16774505
171	13208.84674	10857.61297	10857.61297	13.20884674
172	13250.65828	10910.6955	10910.6955	13.25065828
173	13291.47949	10956.32421	10956.32421	13.29147949
174	13327.89766	10996.49515	10996.49515	13.32789766
175	13367.00669	11020.80585	11020.80585	13.36700669
176	13403.02804	11065.61658	11065.61658	13.40302804
177	13443.31216	11100.09738	11100.09738	13.44331216
178	13475.87266	11117.23277	11117.23277	13.47587266
179	13516.81024	11163.1446	11160.61048	13.51681024
180	13553.23054	11191.55724	11189.02312	13.55323054
181	13592.66359	11246.37938	11243.84526	13.59266359
182	13634.08304	11292.23501	11292.23501	13.63408304
183	13673.50311	11300.97477	11300.97477	13.67350311
184	13714.73173	11351.78246	11351.78246	13.71473173
185	13750.83036	11370.87941	11370.87941	13.75083036
186	13790.13082	11416.07614	11416.07614	13.79013082
187	13826.08445	11460.57682	11460.57682	13.82608445
188	13867.37043	11486.28905	11486.28905	13.86737043
189	13893.91946	11523.4538	11523.4538	13.89391946
190	13928.23917	11564.27288	11564.27288	13.92823917
191	13964.88915	11611.75954	11611.75954	13.96488915
192	13997.81744	11665.77611	11665.77611	13.99781744
193	14032.51612	11718.9453	11718.9453	14.03251612
194	14074.03862	11760.47791	11760.47791	14.07403862
195	14112.58652	11800.30356	11800.30356	14.11258652
196	14147.55243	11831.95189	11831.95189	14.14755243
197	14175.17708	11842.64024	11842.64024	14.17517708
198	14215.95404	11867.68692	11867.68692	14.21595404
199	14249.50919	11913.0356	11913.0356	14.24950919
200	14278.3759	11949.62667	11949.62667	14.2783759
