Npc	init	loc-alloc	full_loc_alloc	scaledinit
135	13665.7804	9541.627691	9541.627691	13.6657804
136	13704.76216	9594.380649	9594.380649	13.70476216
137	13741.25834	9624.816156	9624.816156	13.74125834
138	13786.73463	9667.7215	9667.7215	13.78673463
139	13820.73188	9772.118803	9765.007813	13.82073188
140	13860.34135	9835.618386	9828.507397	13.86034135
141	13901.37624	9910.991915	9910.991915	13.90137624
142	13944.11144	9925.18724	9925.18724	13.94411144
143	13979.7144	10030.66171	9973.364645	13.9797144
144	14017.77034	10082.4061	10020.86067	14.01777034
145	14051.10309	10065.98613	10065.98613	14.05110309
146	14093.75536	10107.57795	10107.57795	14.09375536
147	14137.62585	10130.57374	10130.57374	14.13762585
148	14177.97211	10178.22187	10178.22187	14.17797211
149	14200.40225	10208.12377	10192.90092	14.20040225
150	14242.52989	10228.87387	10213.65102	14.24252989
151	14288.12851	10272.62926	10257.40641	14.28812851
152	14323.83414	10302.38567	10302.38567	14.32383414
153	14361.08069	10331.64193	10331.64193	14.36108069
154	14381.68045	10381.99053	10381.99053	14.38168045
155	14422.49255	10386.40946	10386.40946	14.42249255
156	14467.22374	10440.65017	10440.65017	14.46722374
157	14512.86037	10456.92321	10456.92321	14.51286037
158	14549.95519	10491.61548	10491.61548	14.54995519
159	14590.91892	10507.83432	10507.83432	14.59091892
160	14624.62422	10510.31132	10510.31132	14.62462422
161	14659.75426	10561.30132	10561.30132	14.65975426
162	14704.25336	10587.03318	10587.03318	14.70425336
163	14745.78791	10629.74747	10629.74747	14.74578791
164	14768.32347	10660.18298	10660.18298	14.76832347
165	14807.51977	10732.97909	10732.97909	14.80751977
166	14852.14263	10782.57845	10782.57845	14.85214263
167	14895.68025	10833.72541	10833.72541	14.89568025
168	14941.45613	10909.21181	10908.69504	14.94145613
169	14975.31065	10970.48912	10968.47442	14.97531065
170	15016.13495	11008.77696	11002.16147	15.01613495
171	15056.48306	11063.89722	11057.28172	15.05648306
172	15097.14399	11104.30414	11097.68865	15.09714399
173	15135.47672	11167.11763	11160.50213	15.13547672
174	15171.02816	11182.68822	11176.07272	15.17102816
175	15214.57521	11243.47657	11236.86108	15.21457521
176	15253.59693	11273.84592	11267.23043	15.25359693
177	15293.07723	11325.35481	11318.73932	15.29307723
178	15322.57154	11393.10466	11386.48916	15.32257154
179	15366.7762	11430.22404	11423.60855	15.3667762
180	15412.73195	11478.55131	11471.93581	15.41273195
181	15452.34632	11521.19248	11514.57698	15.45234632
182	15496.19175	11587.10433	11580.48883	15.49619175
183	15536.24021	11639.43649	11632.821	15.53624021
184	15570.38298	11687.89372	11681.27823	15.57038298
185	15611.36005	11764.65224	11751.48727	15.61136005
186	15653.14336	11814.18256	11801.0176	15.65314336
187	15694.78631	11828.33856	11827.22024	15.69478631
188	15738.58505	11870.04604	11868.92771	15.73858505
189	15776.2633	11934.46505	11933.34673	15.7762633
190	15808.59005	11952.99817	11952.99817	15.80859005
191	15852.24405	12030.14083	12023.87329	15.85224405
192	15897.80285	12064.27204	12058.00449	15.89780285
193	15934.91892	12118.74711	12112.47957	15.93491892
194	15977.35007	12169.47853	12163.21099	15.97735007
195	16022.59492	12214.78926	12208.52171	16.02259492
196	16044.65196	12284.8649	12278.59736	16.04465196
197	16087.19254	12326.69605	12319.51284	16.08719254
198	16122.8188	12382.40458	12375.22136	16.1228188
199	16161.05921	12405.78813	12405.78813	16.16105921
200	16198.88637	12440.06245	12440.06245	16.19888637
