Ntrain	Dimsum2	LOOCV2	Dimsum5	LOOCV5	Dimsum10	LOOCV10	Dimsum15	LOOCV15	Dimsum20	LOOCV20	Dimsum25	LOOCV25
169	5.837946689	1.514772817	6.230182792	1.475672225	7.529877562	1.654588906	5.426875603	1.41936294	6.314720264	10.45168497	6.449130471	11.09798177
170	5.835239054	1.495632232	6.224437105	1.526387675	7.681818089	1.781309399	5.423779041	1.413336417	6.338725559	10.43753904	6.448521122	11.04549844
171	5.835087531	1.49219071	6.224073819	1.519907812	7.745322346	1.772089021	5.435840124	1.37631559	6.363677784	10.42939445	6.333743763	10.98378273
172	5.83158895	1.502119276	6.216292719	1.473871333	7.734228128	1.764029331	5.392118588	1.379970006	6.386473865	10.41107377	6.357427722	10.95266263
173	5.830875835	1.491060857	6.220116877	1.463621534	7.520638555	1.730630943	5.393397992	1.380375496	6.396380558	10.38245686	6.321943191	10.91419617
174	5.830777153	1.485627106	6.219359205	1.469308768	7.483883696	1.734654145	5.407080583	1.442844519	6.60220813	7.817450866	6.322151252	10.88224258
175	5.97001423	1.463719706	6.218901945	1.464985585	7.472988372	1.755656049	5.403325135	1.38711123	6.592974646	7.782337187	6.313932359	10.87642908
176	5.969620715	1.454195238	6.217438228	1.46011146	7.474156357	1.744797542	5.45545958	1.385090598	6.680724565	7.743520611	6.355505512	10.85028126
177	5.969363184	1.448053739	6.217279097	1.453797177	7.55712666	1.732366859	5.283579237	1.589601483	6.685172945	7.710747052	6.350914488	10.82162366
178	5.980095452	1.445597687	6.218661877	1.449107366	7.564776485	1.722422722	5.329615448	1.544123497	6.698058265	7.691980508	6.398754557	10.74853627
179	5.973887661	1.428739876	6.182470994	1.440626722	7.56699455	1.715173795	5.3350686	1.543215644	6.762321064	7.604673725	6.373503119	10.70137748
180	5.973359773	1.422554735	6.17164385	1.439816391	7.58014734	1.708370586	5.341394799	1.578789031	6.73310141	7.59637379	6.332170077	10.66198738
181	5.98206848	1.414904682	6.171596721	1.434672847	7.518342955	1.707144658	5.345699195	1.581168198	6.729500422	7.574551642	6.33682852	10.62585797
182	6.137375317	1.493473876	6.207955747	1.442292904	7.529558127	1.700194495	5.341477994	1.572629016	6.758210397	7.605105061	6.35656456	10.60579442
183	6.136630741	1.489852364	6.129547518	1.437574825	7.536241462	1.696726075	5.346179415	1.567346951	6.79270659	7.586981187	6.41941711	10.56829687
